times,energy_gauss_wide,energy_gauss_narrow,energy_step
1.58, 2.56343042566812e-10, 1.399071837404265e-33, 0.0
1.6195, 2.7862499223664495e-10, 2.1279209231313374e-33, 0.0
1.659, 3.022147304855046e-10, 2.85677000885841e-33, 0.0
1.6985000000000001, 3.2714939813062674e-10, 3.585619094585395e-33, 0.0
1.738, 3.534263078332522e-10, 4.3144681803124233e-33, 0.0
1.7775, 3.807762347427153e-10, 5.043317266039496e-33, 0.0
1.817, 4.091460090865739e-10, 5.772166351766568e-33, 0.0
1.8565, 4.385407653862642e-10, 6.501015437493597e-33, 0.0
1.896, 4.689656381632221e-10, 7.22986452322067e-33, 0.0
1.9355, 5.004257619388839e-10, 7.958713608947698e-33, 0.0
1.975, 5.329262712346856e-10, 8.687562694674727e-33, 0.0
2.0145, 5.664723005720628e-10, 9.416411780401799e-33, 0.0
2.054, 6.01068984472452e-10, 1.0145260866128828e-32, 0.0
2.0935, 6.367214574572894e-10, 1.08741099518559e-32, 0.0
2.133, 6.734348540480106e-10, 1.1602959037582929e-32, 0.0
2.1725, 7.112143087660516e-10, 1.2331808123309957e-32, 0.0
2.212, 7.500649561328492e-10, 1.306065720903703e-32, 0.0
2.2515, 7.899919306698387e-10, 1.3789506294764059e-32, 0.0
2.291, 8.31000366898456e-10, 1.4518355380491087e-32, 0.0
2.3305000000000002, 8.730953993401381e-10, 1.524720446621816e-32, 0.0
2.37, 9.162821625163201e-10, 1.5976053551945188e-32, 0.0
2.4095, 9.605657909484382e-10, 1.6704902637672217e-32, 0.0
2.449, 1.0059514191579288e-09, 1.743375172339929e-32, 0.0
2.4885, 1.0524441816662285e-09, 1.8162600809126318e-32, 0.0
2.528, 1.1000492129947718e-09, 1.889144989485339e-32, 0.0
2.5675, 1.148771647664996e-09, 1.962029898058042e-32, 0.0
2.607, 1.198616620198337e-09, 2.0349148066307448e-32, 0.0
2.6465, 1.2495892651162298e-09, 2.1077997152034476e-32, 0.0
2.686, 1.3016932922866927e-09, 2.180684623776155e-32, 0.0
2.7255, 1.354606730489997e-09, 2.253569532348862e-32, 0.0
2.765, 1.4080527707700312e-09, 2.326454440921565e-32, 0.0
2.8045, 1.461990509421251e-09, 2.3993393494942722e-32, 0.0
2.844, 1.516379042738115e-09, 2.472224258066971e-32, 0.0
2.8835, 1.571177467015082e-09, 2.545109166639678e-32, 0.0
2.923, 1.626344878546608e-09, 2.617994075212385e-32, 0.0
2.9625, 1.6818403736271517e-09, 2.690878983785088e-32, 0.0
3.0020000000000002, 1.7376230485511718e-09, 2.7637638923577953e-32, 0.0
3.0415, 1.793651999613124e-09, 2.836648800930494e-32, 0.0
3.081, 1.8498863231074678e-09, 2.909533709503201e-32, 0.0
3.1205, 1.9062851153286594e-09, 2.982418618075904e-32, 0.0
3.16, 1.962807472571159e-09, 3.055303526648611e-32, 0.0
3.1995, 2.0194124911294224e-09, 3.128188435221314e-32, 0.0
3.239, 2.076059267297908e-09, 3.2010733437940213e-32, 0.0
3.2785, 2.1327068973710736e-09, 3.273958252366724e-32, 0.0
3.318, 2.1893144776433764e-09, 3.346843160939427e-32, 0.0
3.3575, 2.245841104409275e-09, 3.419728069512134e-32, 0.0
3.3970000000000002, 2.302245873963227e-09, 3.492612978084837e-32, 0.0
3.4365, 2.35848788259969e-09, 3.56549788665754e-32, 0.0
3.476, 2.414526226613121e-09, 3.638382795230247e-32, 0.0
3.5155, 2.470320002297979e-09, 3.71126770380295e-32, 0.0
3.555, 2.5258283059487223e-09, 3.784152612375653e-32, 0.0
3.5945, 2.5810102338598067e-09, 3.85703752094836e-32, 0.0
3.634, 2.6358248823256914e-09, 3.929922429521063e-32, 0.0
3.6735, 2.690366025287666e-09, 4.0028073380937703e-32, 0.0
3.713, 2.7450137241201426e-09, 4.0756922466664776e-32, 0.0
3.7525, 2.7997978578770262e-09, 4.148577155239176e-32, 0.0
3.792, 2.8547226471429246e-09, 4.2214620638118833e-32, 0.0
3.8315, 2.909792312502444e-09, 4.2943469723845905e-32, 0.0
3.871, 2.9650110745401895e-09, 4.3672318809572934e-32, 0.0
3.9105, 3.0203831538407684e-09, 4.440116789529992e-32, 0.0
3.95, 3.0759127709887882e-09, 4.513001698102699e-32, 0.0
3.9895, 3.131604146568854e-09, 4.5858866066754064e-32, 0.0
4.029, 3.1874615011655733e-09, 4.658771515248109e-32, 0.0
4.0685, 3.2434890553635525e-09, 4.7316564238208165e-32, 0.0
4.108, 3.2996910297473956e-09, 4.8045413323935193e-32, 0.0
4.1475, 3.3560716449017133e-09, 4.8774262409662266e-32, 0.0
4.187, 3.41263512141111e-09, 4.95031114953893e-32, 0.0
4.2265, 3.469385679860191e-09, 5.023196058111632e-32, 0.0
4.266, 3.5263275408335656e-09, 5.09608096668434e-32, 0.0
4.3055, 3.5834649249158388e-09, 5.168965875257042e-32, 0.0
4.345, 3.6408020526916154e-09, 5.241850783829745e-32, 0.0
4.3845, 3.698343144745505e-09, 5.314735692402448e-32, 0.0
4.424, 3.756092421662112e-09, 5.387620600975155e-32, 0.0
4.4635, 3.814054104026043e-09, 5.460505509547858e-32, 0.0
4.503, 3.872232412421907e-09, 5.533390418120566e-32, 0.0
4.5425, 3.9306315674343085e-09, 5.606275326693271e-32, 0.0
4.582, 3.989255789647853e-09, 5.679160235265973e-32, 0.0
4.6215, 4.048027201888599e-09, 5.752045143838681e-32, 0.0
4.6610000000000005, 4.10572913152002e-09, 5.824930052411386e-32, 0.0
4.7005, 4.1618549350587156e-09, 5.897814960984086e-32, 0.0
4.74, 4.216274516194388e-09, 5.970699869556794e-32, 0.0
4.7795, 4.268857778616735e-09, 6.043584778129494e-32, 0.0
4.819, 4.319474626015459e-09, 6.116469686702199e-32, 0.0
4.8585, 4.367994962080256e-09, 6.189354595274907e-32, 0.0
4.898, 4.414288690500831e-09, 6.26223950384761e-32, 0.0
4.9375, 4.4582257149668795e-09, 6.335124412420315e-32, 0.0
4.977, 4.499675939168104e-09, 6.40800932099302e-32, 0.0
5.0165, 4.538509266794203e-09, 6.480894229565725e-32, 0.0
5.056, 4.574595601534877e-09, 6.553779138138432e-32, 0.0
5.0955, 4.607804847079826e-09, 6.626664046711135e-32, 0.0
5.135, 4.638006907118751e-09, 6.699548955283838e-32, 0.0
5.1745, 4.665071685341348e-09, 6.77243386385654e-32, 0.0
5.214, 4.688869085437321e-09, 6.845318772429248e-32, 0.0
5.2535, 4.709269011096369e-09, 6.918203681001948e-32, 0.0
5.293, 4.72614136600819e-09, 6.991088589574653e-32, 0.0
5.3325000000000005, 4.739356053862486e-09, 7.063973498147361e-32, 0.0
5.372, 4.7487829783489564e-09, 7.136858406720064e-32, 0.0
5.4115, 4.754292043157301e-09, 7.209743315292771e-32, 0.0
5.451, 4.755753151977219e-09, 7.282628223865476e-32, 0.0
5.4905, 4.753036208498411e-09, 7.355513132438179e-32, 0.0
5.53, 4.746011116410577e-09, 7.428398041010886e-32, 0.0
5.5695, 4.734547779403418e-09, 7.501282949583587e-32, 0.0
5.609, 4.718985585345873e-09, 7.574167858156292e-32, 0.0
5.6485, 4.699844889678495e-09, 7.647052766728999e-32, 0.0
5.688, 4.677083108544385e-09, 7.7199376753017e-32, 0.0
5.7275, 4.6506556204294164e-09, 7.792822583874405e-32, 0.0
5.767, 4.620517803819458e-09, 7.86570749244711e-32, 0.0
5.8065, 4.586625037200384e-09, 7.938592401019815e-32, 0.0
5.846, 4.548855083708251e-09, 8.011477309592518e-32, 0.0
5.8855, 4.506987998475352e-09, 8.084362218165225e-32, 0.0
5.925, 4.460911091086714e-09, 8.15724712673793e-32, 0.0
5.9645, 4.41051409648246e-09, 8.230132035310633e-32, 0.0
6.0040000000000004, 4.3556867496027205e-09, 8.30301694388334e-32, 0.0
6.0435, 4.296318785387621e-09, 8.375901852456043e-32, 0.0
6.083, 4.232678046098723e-09, 8.448786761028746e-32, 0.0
6.1225000000000005, 4.1657920783272e-09, 8.521671669601453e-32, 0.0
6.162, 4.095998509541053e-09, 8.594556578174154e-32, 0.0
6.2015, 4.02359657058306e-09, 8.667441486746859e-32, 0.0
6.241, 3.948885492296012e-09, 8.740326395319566e-32, 0.0
6.2805, 3.87216450552269e-09, 8.813211303892269e-32, 0.0
6.32, 3.793732841105876e-09, 8.886096212464976e-32, 0.0
6.3595, 3.7138897298883626e-09, 8.958981121037679e-32, 0.0
6.399, 3.632934402712926e-09, 9.031866029610384e-32, 0.0
6.4385, 3.5511660904223547e-09, 9.104750938183091e-32, 0.0
6.478, 3.4688656254036386e-09, 9.177635846755792e-32, 0.0
6.5175, 3.385526098447899e-09, 9.250520755328497e-32, 0.0
6.557, 3.3008567305593944e-09, 9.323405663901204e-32, 0.0
6.5965, 3.2149378804583843e-09, 9.396290572473905e-32, 0.0
6.636, 3.1278499068651194e-09, 9.469175481046608e-32, 0.0
6.6755, 3.0396731684998583e-09, 9.542060389619315e-32, 0.0
6.715, 2.950488024082858e-09, 9.61494529819202e-32, 0.0
6.7545, 2.86037483233437e-09, 9.687830206764723e-32, 0.0
