times,energy_gauss_wide,energy_gauss_narrow,energy_step
0.0, 0.0, 0.0, 0.0
0.0395, 1.7421980059590843e-14, 2.1440114933026459e-41, 0.0
0.079, 2.3757429787753555e-13, 5.408640176130231e-41, 0.0
0.1185, 7.106649670761632e-13, 8.673268858957818e-41, 0.0
0.158, 1.4366939876554739e-12, 8.424702023312884e-36, 0.0
0.1975, 2.4156613596154675e-12, 4.5953940600060003e-35, 0.0
0.237, 3.647567082956143e-12, 8.348317917680712e-35, 0.0
0.2765, 7.683660134157927e-12, 1.210124177535539e-34, 0.0
0.316, 2.3896258888406668e-11, 1.5854165633030085e-34, 0.0
0.3555, 5.62648758615841e-11, 1.960708949070478e-34, 0.0
0.395, 1.0830116076570191e-10, 2.3360013348379475e-34, 0.0
0.4345, 1.8351676331275857e-10, 2.7112937206054152e-34, 0.0
0.474, 2.854233332147624e-10, 3.0865861063728864e-34, 0.0
0.5135, 4.175325201837153e-10, 3.461878492140356e-34, 0.0
0.553, 5.833559739316255e-10, 3.8371708779078254e-34, 0.0
0.5925, 7.864053441705049e-10, 4.212463263675295e-34, 0.0
0.632, 1.0301922806123483e-09, 4.587755649442766e-34, 0.0
0.6715, 1.3182284329691577e-09, 4.963048035210234e-34, 0.0
0.711, 1.6540254509529482e-09, 5.338340420977704e-34, 0.0
0.7505000000000001, 2.0410949842757213e-09, 5.713632806745174e-34, 0.0
0.79, 2.4829486826494826e-09, 6.088925192512644e-34, 0.0
0.8295, 2.9830981957862328e-09, 6.464217578280112e-34, 0.0
0.869, 3.5450551733979814e-09, 6.839509964047582e-34, 0.0
0.9085, 4.1723312651967296e-09, 7.214802349815052e-34, 0.0
0.948, 4.868438120894486e-09, 7.59009473558252e-34, 0.0
0.9875, 5.636887390203256e-09, 7.965387121349991e-34, 0.0
1.027, 6.481190722835044e-09, 8.34067950711746e-34, 0.0
1.0665, 7.404859768501858e-09, 8.71597189288493e-34, 0.0
1.106, 8.4114061769157e-09, 9.0912642786524e-34, 0.0
1.1455, 9.504341597788567e-09, 9.466556664419868e-34, 0.0
1.185, 1.0687177680832479e-08, 9.841849050187339e-34, 0.0
1.2245, 1.1963426075759427e-08, 1.0217141435954807e-33, 0.0
1.264, 1.3336598432281433e-08, 1.0592433821722276e-33, 0.0
1.3035, 1.481020640011049e-08, 1.0967726207489747e-33, 0.0
1.343, 1.6387761628958595e-08, 1.1343018593257215e-33, 0.0
1.3825, 1.8072775768537772e-08, 1.1718310979024686e-33, 0.0
1.422, 1.9868760468560012e-08, 1.2093603364792154e-33, 0.0
1.4615, 2.177922737873733e-08, 1.2468895750559625e-33, 0.0
1.5010000000000001, 2.380768814878173e-08, 1.2844188136327095e-33, 0.0
1.5405, 2.5957654428405202e-08, 6.702227774916658e-32, 0.0
1.58, 2.8242956879939184e-08, 1.3990718918412316e-31, 0.0
1.6195, 3.073772223449307e-08, 2.1279210061908253e-31, 0.0
