times,energy_gauss_wide,energy_gauss_narrow,energy_step
0.0, 0.0, 0.0, 0.0
0.0395, 2.514399991167554e-23, 2.1440114933026465e-45, 0.0
0.079, 5.881101589355742e-21, 5.408640176130232e-45, 0.0
0.1185, 1.0738605618464295e-17, 8.67326885895782e-45, 0.0
0.158, 4.196496258065589e-17, 8.424702023312919e-40, 0.0
0.1975, 9.368495198816394e-17, 4.595394060006008e-39, 0.0
0.237, 1.658985738409885e-16, 8.348317917680703e-39, 0.0
0.2765, 2.5860582813912977e-16, 1.2101241775355398e-38, 0.0
0.316, 4.884352873374238e-16, 1.5854165633030093e-38, 0.0
0.3555, 2.2125348229432917e-15, 1.9607089490704788e-38, 0.0
0.395, 5.342024815994409e-15, 2.3360013348379484e-38, 0.0
0.4345, 8.791147445204162e-15, 2.711293720605416e-38, 0.0
0.474, 9.90688153340659e-15, 3.0865861063728874e-38, 0.0
0.5135, 8.280128023837041e-15, 3.461878492140357e-38, 0.0
0.553, 5.5662607807231635e-15, 3.8371708779078264e-38, 0.0
0.5925, 3.571619321666064e-15, 4.212463263675296e-38, 0.0
0.632, 2.7404898229421882e-15, 4.5877556494427665e-38, 0.0
0.6715, 6.542281367600564e-15, 4.963048035210235e-38, 0.0
0.711, 1.5714885899940985e-14, 5.338340420977704e-38, 0.0
0.7505000000000001, 2.5194661420032215e-14, 5.713632806745174e-38, 0.0
0.79, 2.748649072116227e-14, 6.088925192512645e-38, 0.0
0.8295, 2.309892093278785e-14, 6.464217578280113e-38, 0.0
0.869, 1.873345632111036e-14, 6.839509964047582e-38, 0.0
0.9085, 1.6306420123936668e-14, 7.214802349815052e-38, 0.0
0.948, 1.5556714496293768e-14, 7.590094735582522e-38, 0.0
0.9875, 1.596964355619567e-14, 7.965387121349992e-38, 0.0
1.027, 1.7321367858082698e-14, 8.34067950711746e-38, 0.0
1.0665, 1.5650716715281645e-14, 8.71597189288493e-38, 0.0
1.106, 9.45441487919708e-15, 9.091264278652402e-38, 0.0
1.1455, 2.697655139135842e-15, 9.46655666441987e-38, 0.0
1.185, 5.720664058895499e-15, 9.84184905018734e-38, 0.0
1.2245, 1.849003738121386e-14, 1.0217141435954808e-37, 0.0
1.264, 2.348609962831151e-14, 1.0592433821722278e-37, 0.0
1.3035, 2.7160915744132552e-14, 1.096772620748975e-37, 0.0
1.343, 3.21296218386877e-14, 1.1343018593257217e-37, 0.0
1.3825, 3.412118787662032e-14, 1.1718310979024686e-37, 0.0
1.422, 3.471981990819413e-14, 1.2093603364792156e-37, 0.0
1.4615, 3.4203589728364765e-14, 1.2468895750559625e-37, 0.0
1.5010000000000001, 3.2674434855171876e-14, 1.2844188136327097e-37, 0.0
1.5405, 3.075623566901714e-14, 6.702201702379771e-36, 0.0
1.58, 2.9097906873403256e-14, 1.399066393710098e-35, 0.0
1.6195, 2.8289346981555908e-14, 2.1279126171821849e-35, 0.0
1.659, 2.878320441105131e-14, 2.856758840654306e-35, 0.0
1.6985000000000001, 3.085543419959563e-14, 3.5856050641263926e-35, 0.0
1.738, 3.4633972431408236e-14, 4.3144512875985136e-35, 0.0
1.7775, 3.9831775432128956e-14, 5.043297511070635e-35, 0.0
1.817, 4.5926488849350085e-14, 5.772143734542721e-35, 0.0
1.8565, 5.227163380361798e-14, 6.500989958014842e-35, 0.0
1.896, 5.814442532241045e-14, 7.229836181486963e-35, 0.0
1.9355, 6.28842827385607e-14, 7.95868240495905e-35, 0.0
1.975, 6.595816001382741e-14, 8.687528628431137e-35, 0.0
2.0145, 6.705476601017019e-14, 9.416374851903292e-35, 0.0
2.054, 6.62620005509125e-14, 1.014522107537538e-34, 0.0
2.0935, 6.400604314257844e-14, 1.08740672988475e-34, 0.0
2.133, 6.098101797952965e-14, 1.1602913522319587e-34, 0.0
2.1725, 5.805605507430274e-14, 1.2331759745791674e-34, 0.0
2.212, 5.611989839767482e-14, 1.3060605969263829e-34, 0.0
2.2515, 5.5940060083779737e-14, 1.3789452192735916e-34, 0.0
2.291, 5.802667731915369e-14, 1.4518298416208037e-34, 0.0
2.3305000000000002, 6.252446630958984e-14, 1.5247144639680158e-34, 0.0
2.37, 6.919729390443969e-14, 1.5975990863152278e-34, 0.0
2.4095, 7.743090511410626e-14, 1.670483708662433e-34, 0.0
2.449, 8.632773489055854e-14, 1.7433683310096486e-34, 0.0
2.4885, 9.484297200915183e-14, 1.8162529533568573e-34, 0.0
2.528, 1.0196070963843434e-13, 1.889137575704066e-34, 0.0
2.5675, 1.0683707962138794e-13, 1.962022198051278e-34, 0.0
2.607, 1.0899311225514803e-13, 2.0349068203984868e-34, 0.0
2.6465, 1.0837252291974495e-13, 2.107791442745699e-34, 0.0
2.686, 1.0538366538445874e-13, 2.180676065092911e-34, 0.0
2.7255, 1.0085440039051506e-13, 2.253560687440123e-34, 0.0
2.765, 9.589770962303196e-14, 2.3264453097873317e-34, 0.0
2.8045, 9.174721700887522e-14, 2.3993299321345473e-34, 0.0
2.844, 8.955284860187314e-14, 2.4722145544817525e-34, 0.0
2.8835, 9.019732659210845e-14, 2.5450991768289646e-34, 0.0
2.923, 9.412975712451042e-14, 2.6179837991761767e-34, 0.0
2.9625, 1.0127908487147056e-13, 2.6908684215233854e-34, 0.0
3.0020000000000002, 1.1104651857697049e-13, 2.763753043870601e-34, 0.0
3.0415, 1.223865433861134e-13, 2.836637666217806e-34, 0.0
3.081, 1.3396071691887678e-13, 2.9095222885650183e-34, 0.0
3.1205, 1.4434667578378424e-13, 2.982406910912227e-34, 0.0
3.16, 1.5226830779805683e-13, 3.0552915332594425e-34, 0.0
3.1995, 1.568077593413598e-13, 3.128176155606651e-34, 0.0
3.239, 1.5756615224318238e-13, 3.2010607779538632e-34, 0.0
3.2785, 1.5474666374120174e-13, 3.2739454003010753e-34, 0.0
3.318, 1.4914142048200717e-13, 3.346830022648284e-34, 0.0
3.3575, 1.420214504042567e-13, 3.419714644995496e-34, 0.0
3.3970000000000002, 1.349464599909427e-13, 3.492599267342705e-34, 0.0
