times,energy_gauss_wide,energy_gauss_narrow,energy_step
0.0, 0.0, 0.0, 0.0
0.0395, 1.703193179619786e-17, 2.1440114933026463e-43, 0.0
0.079, 3.441525437990154e-16, 5.4086401761302325e-43, 0.0
0.1185, 1.1684101283262046e-14, 8.673268858957822e-43, 0.0
0.158, 3.9838739734906414e-14, 8.424702023312702e-38, 0.0
0.1975, 8.480806789873211e-14, 4.595394060005985e-37, 0.0
0.237, 1.384993465176932e-13, 8.3483179176807e-37, 0.0
0.2765, 1.8350990342152457e-13, 1.2101241775355376e-36, 0.0
0.316, 2.1925217676449011e-13, 1.5854165633030077e-36, 0.0
0.3555, 2.460099209376678e-13, 1.9607089490704766e-36, 0.0
0.395, 2.663086900486804e-13, 2.3360013348379468e-36, 0.0
0.4345, 2.807448384228909e-13, 2.7112937206054143e-36, 0.0
0.474, 2.8939529862822276e-13, 3.086586106372886e-36, 0.0
0.5135, 3.8754198962767107e-13, 3.4618784921403546e-36, 0.0
0.553, 5.290765454321312e-13, 3.837170877907825e-36, 0.0
0.5925, 6.271872089380567e-13, 4.212463263675295e-36, 0.0
0.632, 6.944043799658522e-13, 4.587755649442764e-36, 0.0
0.6715, 7.738612929097455e-13, 4.963048035210233e-36, 0.0
0.711, 8.476739725234447e-13, 5.338340420977703e-36, 0.0
0.7505000000000001, 9.053057554472649e-13, 5.713632806745173e-36, 0.0
0.79, 9.467566416812055e-13, 6.088925192512643e-36, 0.0
0.8295, 9.609674495656745e-13, 6.464217578280111e-36, 0.0
0.869, 9.843904098614954e-13, 6.839509964047581e-36, 0.0
0.9085, 1.031587941097005e-12, 7.214802349815051e-36, 0.0
0.948, 1.0976285210142034e-12, 7.59009473558252e-36, 0.0
0.9875, 1.1994050918384499e-12, 7.96538712134999e-36, 0.0
1.027, 1.3351183895134442e-12, 8.340679507117458e-36, 0.0
1.0665, 1.5010077211061482e-12, 8.715971892884929e-36, 0.0
1.106, 1.6885527011710614e-12, 9.091264278652399e-36, 0.0
1.1455, 1.889908177026437e-12, 9.466556664419867e-36, 0.0
1.185, 2.093585038176182e-12, 9.841849050187338e-36, 0.0
1.2245, 2.2883803223590407e-12, 1.0217141435954806e-35, 0.0
1.264, 2.4584925432456e-12, 1.0592433821722276e-35, 0.0
1.3035, 2.5964641679263533e-12, 1.0967726207489746e-35, 0.0
1.343, 2.6992673032343514e-12, 1.1343018593257215e-35, 0.0
1.3825, 2.7710951002203045e-12, 1.1718310979024685e-35, 0.0
1.422, 2.8201838053518565e-12, 1.2093603364792154e-35, 0.0
1.4615, 2.8618588792813655e-12, 1.2468895750559623e-35, 0.0
1.5010000000000001, 2.9118429052407186e-12, 1.2844188136327094e-35, 0.0
1.5405, 2.9868360918908786e-12, 6.702201702379607e-34, 0.0
1.58, 3.1004294820424873e-12, 1.3990663937100557e-33, 0.0
1.6195, 3.2615356659683665e-12, 2.1279126171821944e-33, 0.0
1.659, 3.472410480600318e-12, 2.8567588406542894e-33, 0.0
1.6985000000000001, 3.72806120239555e-12, 3.5856050641263844e-33, 0.0
1.738, 4.015692207905701e-12, 4.3144512875984794e-33, 0.0
1.7775, 4.317848886904693e-12, 5.043297511070618e-33, 0.0
1.817, 4.614438370328059e-12, 5.772143734542713e-33, 0.0
1.8565, 4.885097374865016e-12, 6.500989958014808e-33, 0.0
1.896, 5.1139240325682195e-12, 7.229836181486947e-33, 0.0
1.9355, 5.291388620475077e-12, 7.958682404959042e-33, 0.0
1.975, 5.416062009859723e-12, 8.687528628431137e-33, 0.0
2.0145, 5.4957192467061e-12, 9.416374851903276e-33, 0.0
2.054, 5.545840624962737e-12, 1.0145221075375371e-32, 0.0
2.0935, 5.587931023068174e-12, 1.087406729884751e-32, 0.0
2.133, 5.6460667856015916e-12, 1.1602913522319561e-32, 0.0
2.1725, 5.7429679345523085e-12, 1.23317597457917e-32, 0.0
2.212, 5.8964360121343805e-12, 1.3060605969263795e-32, 0.0
2.2515, 6.116329928325578e-12, 1.3789452192735933e-32, 0.0
2.291, 6.4025256055287275e-12, 1.4518298416208028e-32, 0.0
2.3305000000000002, 6.744661579579483e-12, 1.5247144639680167e-32, 0.0
2.37, 7.123510394064716e-12, 1.5975990863152262e-32, 0.0
2.4095, 7.513436585058368e-12, 1.6704837086624313e-32, 0.0
2.449, 7.886590455152428e-12, 1.7433683310096452e-32, 0.0
2.4885, 8.217158204247708e-12, 1.8162529533568547e-32, 0.0
2.528, 8.485522602159735e-12, 1.8891375757040686e-32, 0.0
2.5675, 8.681675461755945e-12, 1.962022198051278e-32, 0.0
2.607, 8.807055709100411e-12, 2.0349068203984876e-32, 0.0
2.6465, 8.874713269094452e-12, 2.107791442745697e-32, 0.0
2.686, 8.907571670882438e-12, 2.180676065092911e-32, 0.0
2.7255, 8.935019398017994e-12, 2.2535606874401205e-32, 0.0
2.765, 8.988573006758678e-12, 2.32644530978733e-32, 0.0
2.8045, 9.096729199376443e-12, 2.3993299321345438e-32, 0.0
2.844, 9.280406519232905e-12, 2.4722145544817533e-32, 0.0
2.8835, 9.549387985251492e-12, 2.545099176828963e-32, 0.0
2.923, 9.900432533717302e-12, 2.6179837991761767e-32, 0.0
2.9625, 1.0317392680366539e-11, 2.690868421523386e-32, 0.0
3.0020000000000002, 1.0773411487130259e-11, 2.7637530438706e-32, 0.0
3.0415, 1.123487914769727e-11, 2.836637666217805e-32, 0.0
3.081, 1.1666566326736946e-11, 2.909522288565019e-32, 0.0
3.1205, 1.2037155191608326e-11, 2.9824069109122286e-32, 0.0
3.16, 1.2324287317591709e-11, 3.0552915332594425e-32, 0.0
3.1995, 1.251834643430012e-11, 3.128176155606652e-32, 0.0
3.239, 1.2624296314686326e-11, 3.201060777953866e-32, 0.0
3.2785, 1.2661257989066477e-11, 3.2739454003010753e-32, 0.0
3.318, 1.2659834196979452e-11, 3.3468300226482805e-32, 0.0
3.3575, 1.2657547896491603e-11, 3.4197146449954943e-32, 0.0
3.3970000000000002, 1.2693071107827558e-11, 3.492599267342704e-32, 0.0
3.4365, 1.2800141999167658e-11, 3.5654838896899133e-32, 0.0
3.476, 1.3002098277732789e-11, 3.638368512037127e-32, 0.0
3.5155, 1.3307943981098436e-11, 3.7112531343843367e-32, 0.0
3.555, 1.3710576020924728e-11, 3.784137756731546e-32, 0.0
3.5945, 1.4187520558189298e-11, 3.85702237907876e-32, 0.0
3.634, 1.4704115149068308e-11, 3.9299070014259696e-32, 0.0
3.6735, 1.521868534342524e-11, 4.002791623773179e-32, 0.0
3.713, 1.5688943704377292e-11, 4.075676246120393e-32, 0.0
3.7525, 1.6078626461082328e-11, 4.1485608684676025e-32, 0.0
3.792, 1.6363324190045032e-11, 4.221445490814812e-32, 0.0
3.8315, 1.6534569246859744e-11, 4.294330113162026e-32, 0.0
3.871, 1.6601497586869992e-11, 4.3672147355092354e-32, 0.0
3.9105, 1.6589771789488436e-11, 4.4400993578564405e-32, 0.0
3.95, 1.6537879179841384e-11, 4.5129839802036544e-32, 0.0
3.9895, 1.649133468823533e-11, 4.585868602550864e-32, 0.0
4.029, 1.649565999050773e-11, 4.658753224898078e-32, 0.0
4.0685, 1.6589221250967865e-11, 4.731637847245287e-32, 0.0
4.108, 1.679705094388527e-11, 4.804522469592501e-32, 0.0
4.1475, 1.7126645444227065e-11, 4.8774070919397106e-32, 0.0
4.187, 1.7566438801203344e-11, 4.950291714286924e-32, 0.0
4.2265, 1.8087243532917514e-11, 5.02317633663413e-32, 0.0
4.266, 1.8646487494340627e-11, 5.096060958981343e-32, 0.0
4.3055, 1.919463281721593e-11, 5.168945581328553e-32, 0.0
4.345, 1.9682807405313998e-11, 5.241830203675762e-32, 0.0
4.3845, 2.0070470643504096e-11, 5.314714826022972e-32, 0.0
4.424, 2.033190998702229e-11, 5.387599448370186e-32, 0.0
