times,energy_gauss_wide,energy_gauss_narrow,energy_step
0.0, 0.0, 0.0, 0.0
0.0395, 1.7421980059435747e-14, 2.1440114933026459e-41, 0.0
0.079, 2.3757429787540217e-13, 5.408640176130231e-41, 0.0
0.1185, 7.106649670697764e-13, 8.673268858957818e-41, 0.0
0.158, 1.436693987642558e-12, 8.424702023312884e-36, 0.0
0.1975, 2.4156613595937476e-12, 4.5953940600060003e-35, 0.0
0.237, 3.647567082923343e-12, 8.348317917680712e-35, 0.0
0.2765, 6.572033658398757e-12, 1.210124177535539e-34, 0.0
0.316, 1.6477686595175453e-11, 1.5854165633030085e-34, 0.0
0.3555, 3.561009103125571e-11, 1.960708949070478e-34, 0.0
0.395, 6.595080579794493e-11, 2.3360013348379475e-34, 0.0
0.4345, 1.094813897265484e-10, 2.7112937206054152e-34, 0.0
0.474, 1.6818340164837144e-10, 3.0865861063728864e-34, 0.0
0.5135, 2.4403840039471924e-10, 3.461878492140356e-34, 0.0
0.553, 3.390279447968976e-10, 3.8371708779078254e-34, 0.0
0.5925, 4.551335936862112e-10, 4.212463263675295e-34, 0.0
0.632, 5.943369058939656e-10, 4.587755649442766e-34, 0.0
0.6715, 7.59418751522986e-10, 4.963048035210234e-34, 0.0
0.711, 9.5801515073651e-10, 5.338340420977704e-34, 0.0
0.7505000000000001, 1.1942891773669854e-09, 5.713632806745174e-34, 0.0
0.79, 1.4715338281229335e-09, 6.088925192512644e-34, 0.0
0.8295, 1.7930420997128778e-09, 6.464217578280112e-34, 0.0
0.869, 2.16210698884534e-09, 6.839509964047582e-34, 0.0
0.9085, 2.5820214922288423e-09, 7.214802349815052e-34, 0.0
0.948, 3.0560786065719057e-09, 7.59009473558252e-34, 0.0
0.9875, 3.5875713285830547e-09, 7.965387121349991e-34, 0.0
1.027, 4.179792654970806e-09, 8.34067950711746e-34, 0.0
1.0665, 4.836168453754954e-09, 8.71597189288493e-34, 0.0
1.106, 5.562641395455063e-09, 9.0912642786524e-34, 0.0
1.1455, 6.364052084346226e-09, 9.466556664419868e-34, 0.0
1.185, 7.244372452228083e-09, 9.841849050187339e-34, 0.0
1.2245, 8.20757443090026e-09, 1.0217141435954807e-33, 0.0
1.264, 9.257629952162395e-09, 1.0592433821722276e-33, 0.0
1.3035, 1.0398510947814125e-08, 1.0967726207489747e-33, 0.0
1.343, 1.1634189349655067e-08, 1.1343018593257215e-33, 0.0
1.3825, 1.2968637089484874e-08, 1.1718310979024686e-33, 0.0
1.422, 1.440582609910316e-08, 1.2093603364792154e-33, 0.0
1.4615, 1.5949721343070897e-08, 1.2468895750559625e-33, 0.0
1.5010000000000001, 1.7602472894886927e-08, 1.2844188136327095e-33, 0.0
1.5405, 1.936622739023241e-08, 6.702227516772538e-32, 0.0
1.58, 2.124436462863393e-08, 1.3990718374042895e-31, 0.0
1.6195, 2.324026440961803e-08, 2.127920923131353e-31, 0.0
1.659, 2.5357306532711304e-08, 2.856770008858417e-31, 0.0
1.6985000000000001, 2.7598870797440316e-08, 3.5856190945854245e-31, 0.0
1.738, 2.9968337003331624e-08, 4.31446818031246e-31, 0.0
1.7775, 3.246908494991182e-08, 5.043317266039524e-31, 0.0
1.817, 3.510449443670745e-08, 5.7721663517665875e-31, 0.0
1.8565, 3.787794526324509e-08, 6.501015437493623e-31, 0.0
1.896, 4.079005155570922e-08, 7.229864523220687e-31, 0.0
1.9355, 4.38387707458709e-08, 7.958713608947694e-31, 0.0
1.975, 4.7026030876588094e-08, 8.68756269467473e-31, 0.0
2.0145, 5.035382759169082e-08, 9.416411780401794e-31, 0.0
2.054, 5.382415653500912e-08, 1.0145260866128858e-30, 0.0
2.0935, 5.743901335037305e-08, 1.0874109951855921e-30, 0.0
2.133, 6.120039368161255e-08, 1.1602959037582929e-30, 0.0
2.1725, 6.511029317255771e-08, 1.2331808123309964e-30, 0.0
2.212, 6.917070746703855e-08, 1.3060657209037028e-30, 0.0
2.2515, 7.338363220888505e-08, 1.3789506294764092e-30, 0.0
2.291, 7.774810864566386e-08, 1.4518355380491128e-30, 0.0
2.3305000000000002, 8.225492588064947e-08, 1.5247204466218191e-30, 0.0
2.37, 8.690271259647137e-08, 1.5976053551945227e-30, 0.0
2.4095, 9.16908706519799e-08, 1.6704902637672234e-30, 0.0
2.449, 9.661880190602538e-08, 1.7433751723399298e-30, 0.0
2.4885, 1.0168590821745816e-07, 1.8162600809126362e-30, 0.0
2.528, 1.0689159144512836e-07, 1.8891449894853398e-30, 0.0
2.5675, 1.1223525344788642e-07, 1.9620298980580433e-30, 0.0
2.607, 1.1771629608458267e-07, 2.034914806630747e-30, 0.0
2.6465, 1.2333412121406728e-07, 2.1077997152034504e-30, 0.0
2.686, 1.2908629814800833e-07, 2.1806846237761596e-30, 0.0
2.7255, 1.3495733898431228e-07, 2.2535695323488632e-30, 0.0
2.765, 1.4094054685255244e-07, 2.3264544409215668e-30, 0.0
2.8045, 1.470318399714619e-07, 2.399339349494273e-30, 0.0
2.844, 1.5322713655977386e-07, 2.472224258066974e-30, 0.0
2.8835, 1.5952235483622185e-07, 2.5451091666396774e-30, 0.0
2.923, 1.659134130195388e-07, 2.6179940752123866e-30, 0.0
2.9625, 1.723962293284581e-07, 2.6908789837850902e-30, 0.0
3.0020000000000002, 1.789667219817131e-07, 2.7637638923577966e-30, 0.0
3.0415, 1.8562080919803687e-07, 2.8366488009304973e-30, 0.0
3.081, 1.9235402103759032e-07, 2.909533709503201e-30, 0.0
3.1205, 1.9915247222193632e-07, 2.9824186180759073e-30, 0.0
