times,energy_gauss_wide,energy_gauss_narrow,energy_step
0.0, 0.0, 0.0, 0.0
0.0395, 3.565632942283422e-14, 2.1440114933026459e-41, 0.0
0.079, 2.8208259465963046e-13, 5.408640176130231e-41, 0.0
0.1185, 9.460528400170965e-13, 8.673268858957818e-41, 0.0
0.158, 2.4782203577072446e-12, 8.424702023312884e-36, 0.0
0.1975, 5.194158503765561e-12, 4.5953940600060003e-35, 0.0
0.237, 9.027720303899062e-12, 8.348317917680712e-35, 0.0
0.2765, 1.3990953743152086e-11, 1.210124177535539e-34, 0.0
0.316, 1.9840769403786976e-11, 1.5854165633030085e-34, 0.0
0.3555, 2.605913009846753e-11, 1.960708949070478e-34, 0.0
0.395, 3.2373724238590455e-11, 2.3360013348379475e-34, 0.0
0.4345, 3.89565723760249e-11, 2.7112937206054152e-34, 0.0
0.474, 4.587245106431666e-11, 3.0865861063728864e-34, 0.0
0.5135, 5.221753539055493e-11, 3.461878492140356e-34, 0.0
0.553, 5.6402979466750336e-11, 3.8371708779078254e-34, 0.0
0.5925, 5.7883727416911815e-11, 4.212463263675295e-34, 0.0
0.632, 5.947231497724558e-11, 4.587755649442766e-34, 0.0
0.6715, 6.305055872238889e-11, 4.963048035210234e-34, 0.0
0.711, 6.606755104814482e-11, 5.338340420977704e-34, 0.0
0.7505000000000001, 6.8496561915947e-11, 5.713632806745174e-34, 0.0
0.79, 7.315813909569276e-11, 6.088925192512644e-34, 0.0
0.8295, 8.036011182340835e-11, 6.464217578280112e-34, 0.0
0.869, 9.116277211603616e-11, 6.839509964047582e-34, 0.0
0.9085, 1.0515326269500298e-10, 7.214802349815052e-34, 0.0
0.948, 1.2213137527885039e-10, 7.59009473558252e-34, 0.0
0.9875, 1.4130716422742182e-10, 7.965387121349991e-34, 0.0
1.027, 1.614276646773219e-10, 8.34067950711746e-34, 0.0
1.0665, 1.810395960358139e-10, 8.71597189288493e-34, 0.0
1.106, 1.986037047493291e-10, 9.0912642786524e-34, 0.0
1.1455, 2.128796090169247e-10, 9.466556664419868e-34, 0.0
1.185, 2.2311309573703773e-10, 9.841849050187339e-34, 0.0
1.2245, 2.292120125375101e-10, 1.0217141435954807e-33, 0.0
1.264, 2.318246043835476e-10, 1.0592433821722276e-33, 0.0
1.3035, 2.3228840737881442e-10, 1.0967726207489747e-33, 0.0
1.343, 2.324686009695991e-10, 1.1343018593257215e-33, 0.0
1.3825, 2.344857754349516e-10, 1.1718310979024686e-33, 0.0
1.422, 2.403824933686051e-10, 1.2093603364792154e-33, 0.0
1.4615, 2.517780141079554e-10, 1.2468895750559625e-33, 0.0
1.5010000000000001, 2.6957169274993776e-10, 1.2844188136327095e-33, 0.0
1.5405, 2.9373781918224777e-10, 6.702201702379852e-32, 0.0
1.58, 3.232675964337841e-10, 1.3990663937101082e-31, 0.0
1.6195, 3.5627179255733176e-10, 2.127912617182203e-31, 0.0
1.659, 3.902303247785313e-10, 2.8567588406543262e-31, 0.0
1.6985000000000001, 4.2236269309152407e-10, 3.585605064126393e-31, 0.0
1.738, 4.500633126371894e-10, 4.314451287598516e-31, 0.0
1.7775, 4.713334807819318e-10, 5.043297511070639e-31, 0.0
1.817, 4.851393083793401e-10, 5.772143734542734e-31, 0.0
1.8565, 4.916320019124843e-10, 6.500989958014857e-31, 0.0
1.896, 4.921875097141572e-10, 7.22983618148698e-31, 0.0
1.9355, 4.892493086818409e-10, 7.958682404959047e-31, 0.0
1.975, 4.859901234500484e-10, 8.68752862843117e-31, 0.0
2.0145, 4.85838652965145e-10, 9.416374851903293e-31, 0.0
2.054, 4.919408876632627e-10, 1.0145221075375388e-30, 0.0
2.0935, 5.066413516450158e-10, 1.0874067298847511e-30, 0.0
2.133, 5.31068777908259e-10, 1.1602913522319606e-30, 0.0
2.1725, 5.648980141509416e-10, 1.2331759745791701e-30, 0.0
2.212, 6.063346373815058e-10, 1.3060605969263824e-30, 0.0
2.2515, 6.523346216519507e-10, 1.3789452192735947e-30, 0.0
2.291, 6.990339041377188e-10, 1.4518298416208042e-30, 0.0
2.3305000000000002, 7.423276573013684e-10, 1.5247144639680165e-30, 0.0
2.37, 7.785124427979759e-10, 1.597599086315229e-30, 0.0
2.4095, 8.04890721567263e-10, 1.6704837086624355e-30, 0.0
2.449, 8.202394115391614e-10, 1.743368331009648e-30, 0.0
2.4885, 8.250617928134044e-10, 1.8162529533568573e-30, 0.0
2.528, 8.215742066992837e-10, 1.8891375757040696e-30, 0.0
2.5675, 8.134194965680891e-10, 1.962022198051279e-30, 0.0
2.607, 8.051426713482159e-10, 2.0349068203984886e-30, 0.0
2.6465, 8.01503696560617e-10, 2.107791442745701e-30, 0.0
2.686, 8.067310718486338e-10, 2.1806760650929132e-30, 0.0
2.7255, 8.238329881016392e-10, 2.2535606874401227e-30, 0.0
2.765, 8.540778206222186e-10, 2.326445309787335e-30, 0.0
2.8045, 8.967324167436054e-10, 2.3993299321345473e-30, 0.0
2.844, 9.49108586041113e-10, 2.472214554481754e-30, 0.0
2.8835, 1.0069207385212336e-09, 2.5450991768289635e-30, 0.0
2.923, 1.0649081570496044e-09, 2.6179837991761786e-30, 0.0
2.9625, 1.1176317691465097e-09, 2.690868421523388e-30, 0.0
3.0020000000000002, 1.1603246551404904e-09, 2.7637530438706004e-30, 0.0
3.0415, 1.1896631960165066e-09, 2.83663766621781e-30, 0.0
3.081, 1.2043342525457913e-09, 2.9095222885650194e-30, 0.0
3.1205, 1.2053023408631913e-09, 2.982406910912229e-30, 0.0
3.16, 1.1957254964304795e-09, 3.055291533259444e-30, 0.0
3.1995, 1.1805226648421193e-09, 3.1281761556066535e-30, 0.0
3.239, 1.1656508067799791e-09, 3.201060777953866e-30, 0.0
3.2785, 1.1571975403390726e-09, 3.273945400301075e-30, 0.0
3.318, 1.1604273497190573e-09, 3.346830022648285e-30, 0.0
3.3575, 1.1789306104711642e-09, 3.419714644995497e-30, 0.0
3.3970000000000002, 1.2140125405326321e-09, 3.4925992673427066e-30, 0.0
3.4365, 1.2644250103091503e-09, 3.565483889689919e-30, 0.0
3.476, 1.3264927221202984e-09, 3.6383685120371284e-30, 0.0
3.5155, 1.3946243636928588e-09, 3.711253134384338e-30, 0.0
3.555, 1.4621383136711529e-09, 3.78413775673155e-30, 0.0
3.5945, 1.5222810199112634e-09, 3.8570223790787626e-30, 0.0
3.634, 1.5692826699286431e-09, 3.929907001425972e-30, 0.0
3.6735, 1.599284980527488e-09, 4.0027916237731816e-30, 0.0
3.713, 1.6109919850654392e-09, 4.075676246120397e-30, 0.0
3.7525, 1.6059346829429318e-09, 4.1485608684676034e-30, 0.0
3.792, 1.5882985907733635e-09, 4.221445490814813e-30, 0.0
3.8315, 1.5643308366516446e-09, 4.294330113162028e-30, 0.0
3.871, 1.5414100097589288e-09, 4.3672147355092375e-30, 0.0
3.9105, 1.5269169807456884e-09, 4.440099357856444e-30, 0.0
3.95, 1.5270793963721822e-09, 4.512983980203659e-30, 0.0
3.9895, 1.5459706183659585e-09, 4.585868602550869e-30, 0.0
4.029, 1.5848236582306442e-09, 4.658753224898078e-30, 0.0
