Ewide,,Enarrow,,Estep,,Delta,F,U
0.8410983164090396,0,10.240380972616329,0,1.9825185310696958,0,0.1,10,0
0.8918661001200634,0,8.924957201665897,0,2.058419651741824,0,0.1,10,0.005
1.4653212853321358,0,4.769104336354746,0,2.7296902920027613,0,0.1,10,0.05
0.9158991750888155,0,1.3948140476095212,0,0.9651917208463766,0,0.1,10,0.4
0.6818046062826353,0,0.9171843898735982,0,0.6978439200843618,0,0.1,10,0.8
